,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
Gdnf,3.21806202696235,-1.57394313789406,1.59491614045216,-0.986850090718781,0.323716134411456,1
Gdpd1,372.330069614524,-0.140393620028408,0.271376575258144,-0.517338756651565,0.604919703669234,1
Gdpd3,13.0090189635976,0.337025058650696,0.831704391826233,0.405222170236068,0.685314209954577,1
Gdpd5,566.608719511151,-0.118051979900978,0.271328108367632,-0.435089385361522,0.663497547812889,1
Gdpgp1,67.5739303952345,0.454279274450695,0.319544799559324,1.42164502466377,0.155129327020306,1
Gem,159.63937309358,-0.231100866949928,0.369845144523536,-0.62485845866018,0.532063958892518,1
Gemin2,114.087176598532,0.0734417366172421,0.30677289241022,0.239400998048533,0.81079465617475,1
Gemin5,428.017686228881,0.181691529613568,0.221440438839886,0.820498417386811,0.411932031084724,1
Gemin6,85.153647014015,-0.185000444119689,0.410187176042174,-0.451014695058794,0.65197895786152,1
Gemin7,745.748135969001,-0.210967537483896,0.141744446577666,-1.48836545330402,0.136654542104474,1
Gemin8,37.7946427467144,-0.000704801695697767,0.528003166544422,-0.001334843691015,0.99893494914414,1
Gen1,21.1618759164208,0.580459811082448,0.673084619765473,0.862387572137218,0.388474277132283,1
Get1,308.910652159909,-0.240260331756824,0.169151868407384,-1.42038237010887,0.155496392526957,1
Get4,1079.16833224049,0.0392740425355759,0.242680114226778,0.161834613687693,0.87143609454195,1
Gfap,2.85357550124194,-0.892136585121701,1.57902853175115,-0.564990794771973,0.572080025370405,1
Gfer,415.890922168626,0.026231365003033,0.196449020240965,0.133527593931787,0.893776142861592,1
Gfm1,5753.33814464891,0.0865062605416496,0.158719294173053,0.54502674669994,0.585735122224038,1
Gfm2,2015.06842153104,0.118158328988011,0.174849411694933,0.675771956237213,0.499185442420447,1
Gfod1,1871.03452840962,-0.200825676419595,0.154448869193629,-1.30027288298126,0.193507458615114,1
Gfod2,106.901695342076,0.0737146803693631,0.29291323954729,0.251660459197038,0.801303522448726,1
Gfpt1,917.465791232921,0.0431959749990959,0.187448305325622,0.230442067342561,0.817748275591499,1
Gfpt2,550.401125747269,0.0825531590683796,0.286013477084078,0.288633808133845,0.772861620941817,1
Gfra1,199.971094279444,0.180891876712631,0.356651534704276,0.507195004397277,0.612017999853335,1
Gfra2,37.8706563099695,0.195404287383933,0.416717564900955,0.46891300929534,0.639131817039088,1
Gfra3,34.2846145060537,-0.290733405182152,0.478916490843746,-0.607064928313376,0.54380782398123,1
Gfra4,118.906451648019,-0.280104500189404,0.315257918612517,-0.888493146888027,0.374275540577012,1
Gga1,1491.29860402156,0.0607824789570095,0.281397689648924,0.216002054007062,0.828986146493576,1
Gga2,1119.43977533601,0.0367326154159215,0.218953749817426,0.167764267323811,0.866768734562809,1
Gga3,425.638246765808,-0.00579151725305274,0.165095627681959,-0.0350797736703817,0.972016129757197,1
Ggact,218.439820554976,0.12996769270333,0.191488224904139,0.678724202328331,0.49731262818601,1
Ggct,439.61455984521,-0.321902894374847,0.229140944137646,-1.40482485828233,0.160073365232785,1
Ggcx,532.562071907987,-0.029843050285016,0.234088270614469,-0.127486311922761,0.898555506285586,1
Ggh,262.719697722357,-0.0849625077655561,0.261330081888495,-0.325115681867073,0.745093520714056,1
Ggn,9.1848613449486,-0.275007575668737,0.878559772453738,-0.313020905681427,0.754264779269267,1
Ggnbp1,140.58036052116,-0.072573682456094,0.244555937134036,-0.29675698454345,0.766652048167971,1
Ggnbp2,1803.75055110794,-0.0495744643337165,0.183623064246984,-0.269979506861054,0.787176019538268,1
Ggps1,708.922032193332,-0.143613721261596,0.307592271146147,-0.466896390882851,0.640574007579324,1
Ggt1,1.81788232489603,-0.413538413590607,2.72524680930728,-0.151743472252968,0.879389268269506,1
Ggt5,226.179828610518,0.230086229959109,0.27269612622099,0.843745868882089,0.39881142991245,1
Ggt7,36.8812338252962,-0.402291329481973,0.55593476102002,-0.723630464739883,0.469292633068906,1
Ggta1,663.814291958251,0.143893001392992,0.253043198380341,0.568649947179023,0.569593721694511,1
Ghdc,340.995055097679,-0.133599503657601,0.25136272331213,-0.531500860180066,0.595071745388666,1
Ghitm,19892.5549222734,-0.208209151664695,0.152919059519492,-1.36156442708279,0.173335388080458,1
Ghr,4652.08627486396,-0.0915165588496792,0.18305918212281,-0.499928808751493,0.617125206284446,1
Ghrl,12.6015924832716,0.172890087141017,0.864651363428847,0.199953523990764,0.841516929498427,1
Gid4,2234.79708771065,-0.159764094704063,0.119370980359528,-1.33838303265062,0.180771607062988,1
Gid8,1194.91192157564,-0.0117678854540241,0.181287782374223,-0.0649127332239759,0.948243482330875,1
Gigyf1,958.814646760873,0.0928294509959557,0.195348612238385,0.475198927354935,0.634645191575057,1
Gigyf2,1472.85280662656,-0.0278001417674018,0.176773983726273,-0.157263762355716,0.87503697829369,1
Gimap1,155.045207589723,0.0647645619798733,0.269965629406149,0.239899286891956,0.810408333695956,1
Gimap1os,1.40279410651218,0.309684221166669,2.26746559882334,0.13657725229762,0.891364958021568,1
Gimap3,19.9695489414473,-0.221497329028805,0.911008148144399,-0.243134300697491,0.807901360189255,1
Gimap4,658.990720523368,-0.0934669145217873,0.369048087081681,-0.25326486654055,0.800063543650983,1
Gimap5,70.0892141701213,0.197976795527141,0.34277136388123,0.577576823470411,0.563549858098478,1
Gimap6,926.225286681604,-0.159423112553101,0.230772423278548,-0.690823930728816,0.489676194855038,1
Gimap7,1.54477407807379,-1.75494174299408,1.82871589775537,-0.959657946402802,0.337227394902439,1
Gimap8,278.160106605137,0.268399221276146,0.203150265959529,1.32118567508848,0.186439461517885,1
Gimap9,67.2841608353965,-0.363700860547396,0.421882593159586,-0.86209022710216,0.388637868864302,1
Gin1,145.807609479688,-0.0788193589843443,0.329565733927499,-0.239161268512471,0.810980534495389,1
Ginm1,2130.0860946323,-0.156643635303848,0.197393287217472,-0.793561105911726,0.427450982601786,1
Gins1,51.2199212256619,-0.37537429755336,0.501952831796425,-0.747827831172789,0.454564012634781,1
Gins2,15.7548489123085,0.217593647001145,0.942751540816873,0.230806991641303,0.817464749334358,1
Gins3,34.8106629859059,-0.699321266903207,0.516564783576098,-1.35379199112629,0.175802749512261,1
Gins4,380.090867994223,-0.0444869292076183,0.203980250177678,-0.218094296721706,0.82735564101191,1
Gipc1,621.744741201796,0.0998315524269481,0.374565975903748,0.266525949630305,0.789834177013431,1
Gipc2,45.374362281591,0.0499406704456537,0.457163015984742,0.109240399375002,0.913011817961254,1
Gipc3,166.51764357439,-0.155212296301438,0.372697774741359,-0.416456192713118,0.677076216883995,1
Gipr,6.78438844018338,0.185559356919507,1.05384839771154,0.176077846986772,0.860232784550148,1
Git1,2468.2591115156,-0.115671507842798,0.248010985896226,-0.466396709907026,0.640931566078982,1
Git2,881.925516323427,0.276937408488405,0.157256300949281,1.76105762895774,0.0782286495346816,1
Gja1,8537.16220161251,0.00557518239384512,0.241947574340726,0.0230429356815696,0.981616024309522,1
Gja3,531.745731624522,-0.0279749231417915,0.222624289112611,-0.125659797739503,0.90000122629512,1
Gja4,276.104229185425,0.047509286413902,0.439307061349875,0.108145965757797,0.913879906539341,1
Gja5,359.399866023508,-0.573046728565084,0.745547570210106,-0.768625305027273,0.442115778803366,1
Gja6,1.84901694984392,2.74569752141972,2.79627228281795,0.981913506167124,0.326142461333556,1
Gjb5,3.67150671861407,-0.551090584977341,1.67274337169086,-0.329453157193074,0.741813194547377,1
Gjc1,522.399827620617,0.215708790487939,0.177826929123413,1.21302657337256,0.225119660926769,1
Gjc2,22.8133094241142,-0.824934880993235,0.783563220739563,-1.05279939021975,0.292432944510119,1
Gjc3,6.64178354901177,-0.87128933168296,0.999324582159922,-0.871878213782924,0.383274820052326,1
Gjd3,6.07072738709247,0.344645070862454,2.98780219632573,0.115350698679546,0.908167154779731,1
Gjd4,1.63148716636902,1.11257808779328,2.42522384962127,0.458752740687019,0.64641173565575,1
Gk,1104.73852656954,-0.0381413378192385,0.168733047187805,-0.226045451409326,0.821166069940984,1
Gk5,77.3373103805139,0.0185777047304707,0.322245740956473,0.0576507378354462,0.954026833898801,1
Gkap1,404.383673550169,0.0215504803143223,0.209980103682383,0.10263105854505,0.918255791836456,1
Gkn3,6.24166265152142,0.0611219034206343,1.58959586793362,0.0384512218820054,0.969327921995661,1
Gla,91.0264759512737,-0.324751753347166,0.28397560494013,-1.14359032148424,0.252793577385977,1
Glb1,367.741156282765,0.0289393249244174,0.209962559703849,0.137830882635629,0.890374076476479,1
Glb1l,46.8295028259199,-0.244440816088874,0.403959286648431,-0.605112505562009,0.54510424553558,1
Glb1l2,17.5638749887708,0.010595268078289,1.0766559175526,0.00984090451327625,0.992148220956891,1
Glcci1,20.1792363928226,-0.573350135465623,0.490648394832032,-1.16855601996192,0.242582556463417,1
Glce,409.698456589109,-0.0270881003740014,0.194467130283589,-0.139293979062164,0.889217847512621,1
