,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
1190005I06Rik,4.24476137419039,0.558274407451522,1.51590113441909,0.368278903403195,0.712665281455854,NA
1190007I07Rik,272.786403780451,-0.0193810975391345,0.230557546684922,-0.0840618657589225,0.93300724400514,0.9640050406282
1200007C13Rik,7.99404833084179,-1.01883089823613,0.792171781739695,-1.28612369402841,0.198399896155406,NA
1300002E11Rik,113.025629575356,-0.210466825547953,0.301522628174437,-0.698013369086826,0.485168833324141,0.671309026113936
1300014J16Rik,6.60005541937207,2.60707512088294,1.34821972600295,1.93371679007553,0.0531479583301932,NA
1500002C15Rik,9.87897752289401,-0.759143573866374,0.951361843013546,-0.797954615734536,0.42489682751836,NA
1500002F19Rik,17.1247499732851,-3.01154335136087,0.925683516717854,-3.2533185445915,0.00114065549847465,NA
1500004A13Rik,40.2464951181743,0.43286230275449,0.409874313239396,1.05608546028028,0.290929172501687,0.491675579668999
1500009L16Rik,110.491568172004,-0.983360091685815,0.38962809318812,-2.52384288730184,0.0116079794830081,0.0588001297565058
1500011B03Rik,49.065471881644,0.18146479944543,0.350340582034672,0.517966826427979,0.604481415025072,0.762326855308112
1500012K07Rik,1.94508939149266,-1.18875559274013,2.57265369870259,-0.462073691977908,0.644028475423853,NA
1500015A07Rik,37.9783305398169,-0.404145417018032,0.397962474615246,-1.01553649601954,0.309850158672715,0.511204125586087
1500026H17Rik,15.3540734455983,-0.311624039411419,0.648128216613051,-0.480806160607981,0.630654271349756,NA
1600010M07Rik,2.88381489059436,2.33263819706419,2.08037895058908,1.12125639244892,0.262178741809779,NA
1600012H06Rik,382.650061230746,-0.106375291926625,0.158875240269986,-0.669552359108035,0.503143192531738,0.685642232356143
1600014C10Rik,1066.71934653889,0.207470653842989,0.178393648211555,1.16299350298029,0.244832138445807,0.442296616829696
1600014C23Rik,6.13036682531106,0.0236332444064273,0.937991773233257,0.0251955774888766,0.97989896449054,NA
1600020E01Rik,83.3345886476316,-0.832290599603034,0.344607079603091,-2.41518717654218,0.0157271254016862,0.0733284723412944
1600029O15Rik,1.58600040229341,3.74828010465751,2.61983312175851,1.4307323903675,0.152506926427381,NA
1700001G11Rik,6.0537773432068,0.501712341890693,1.03698171035645,0.483819856107428,0.628513721994133,NA
1700001G17Rik,2.40009510923462,1.75185420443754,2.45901571445589,0.712420906519167,0.4762041731862,NA
1700001J03Rik,1.73481215726049,-0.234993523272584,1.85507234533016,-0.126676204226828,0.89919668036458,NA
1700001K19Rik,26.3540005452377,0.61896684518897,0.552366489827958,1.12057276570444,0.262469762969698,0.461336450593291
1700001K23Rik,2.96519150037856,-1.31935219403317,1.39039169209835,-0.948906845122205,0.34266799281732,NA
1700001L05Rik,12.6777381133017,-0.679064668012121,0.746196631476445,-0.910034486042245,0.362804322955052,NA
1700001O22Rik,5.17791842046362,-2.8412735401492,1.30678293641626,-2.17425056677059,0.0296863226599,NA
1700003E16Rik,30.3630862839293,0.0977001202674186,0.599802470828605,0.16288715872152,0.870607281650407,0.930245378203876
1700003F12Rik,3.21902135352608,0.518681562121831,2.15130887665967,0.241100461095659,0.809477255414947,NA
1700003N22Rik,2.28939544702238,0.11568773919243,2.13085557125581,0.0542916848767227,0.956702774291297,NA
1700007J10Rik,6.98556946568017,1.48393041927368,1.19519067336585,1.2415846712514,0.214389840302283,NA
1700007L15Rik,34.9105723818896,-0.415823167570721,0.451356973079189,-0.921273387522842,0.356907711609924,0.558880010478799
1700008B11Rik,2.58072706503813,4.22575482091752,2.02543415909975,2.08634519267501,0.0369473657493215,NA
1700008J07Rik,29.7745695313403,-0.931939314819177,0.754816391730021,-1.23465696430253,0.216958198867332,0.408560753765605
1700010G06Rik,2.34776008347692,3.46774060574376,1.93215020152348,1.79475726214737,0.0726923827755316,NA
1700010I14Rik,1.77974532412447,-1.38086642432588,2.20480869492981,-0.626297613711942,0.531119751246562,NA
1700012D14Rik,21.8846065619937,0.831744664486096,0.600616841069948,1.38481742037805,0.166108302813312,0.346731416077161
1700016J18Rik,1.49408050002804,0.403126630887805,2.18725807515208,0.184306843105277,0.8537727458676,NA
1700017B05Rik,307.065711041916,0.576706521832569,0.320519865978582,1.7992847965034,0.0719736417976573,0.200990770799753
1700017M07Rik,7.02763488499887,-0.321023541106237,0.997297138613102,-0.321893574820309,0.747533320901766,NA
1700018L02Rik,14.7507851921369,-0.0782762264696614,0.723453634984102,-0.108197986276455,0.913838642298349,NA
1700019D03Rik,45.8657483742957,-0.254625382535242,0.497379675220208,-0.511933629822147,0.608697460727829,0.764874204835852
1700020D05Rik,3.20869930694977,0.904117579500855,1.94443418295888,0.464977209012568,0.641947777822637,NA
1700020L24Rik,22.1496698682534,1.96887144367825,0.584736379555334,3.36710954289433,0.000759605087487016,0.00942710619021125
1700021F13Rik,2.83131945710174,-2.94570517173057,2.80788871253328,-1.04908188083884,0.294140434620552,NA
1700022H01Rik,1.95902967790686,0.00668675239896399,2.61190865734429,0.00256010193165135,0.997957336425965,NA
1700022N22Rik,5.38863129418326,0.0132189626383569,1.01120698643002,0.0130724597592282,0.989569983250118,NA
1700023B13Rik,17.6997077916436,-0.22851992070252,0.800614820767173,-0.285430540098603,0.775314312631266,NA
1700023H06Rik,1.43635388780949,0.277259589661625,2.17760669251898,0.127323079330226,0.898684694297472,NA
1700025A08Rik,2.85849094499735,-1.58509170677355,1.32999582785991,-1.19180201438985,0.233338885753978,NA
1700025G04Rik,1977.16213082474,-0.758164689193056,0.17482207735461,-4.3367788592009,1.44585959967031e-05,0.00072949243710696
1700025N23Rik,1.57478172826926,0.269954960860335,2.7355031077722,0.0986856714193926,0.921387845877034,NA
1700027A15Rik,3.20160846854553,0.746034311349138,2.03933101314752,0.365823059885557,0.714497111538474,NA
1700028E10Rik,10.5078960579719,-1.4478347589167,0.944943018040925,-1.53219266270508,0.125474898624026,NA
1700028J19Rik,7.03464556780244,-1.04215651706246,0.940854973670837,-1.10766966878687,0.268004503191452,NA
1700029I15Rik,4.96054332356152,0.48463750497073,1.28661797144946,0.376675528964323,0.706414750674104,NA
1700029J07Rik,33.2637481628754,-0.668118371263821,0.50250119890703,-1.32958562629705,0.183654836536675,0.369908562269624
1700030C10Rik,11.4614415741994,1.21279782621406,1.09249530066462,1.11011720185547,0.266948525577945,NA
1700030J22Rik,14.0624505025404,0.26318788337623,0.771087933860725,0.341320194259151,0.732862546916748,NA
